status;decimalLongitude;decimalLatitude;wc2.1_30s_bio_1;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9
N;133,0719587;35,48024025;14,80416679;24,96666718;5,083333492;1551;199;94;28,8980732;512;308;512;308;8,441666603;27,95253944;815,8388062;30,79999924;0,600000024;30,19999886;24,96666718;5,083333492
N;133,204812;34,409035;15,64583302;26,13333321;5,599999905;1305;217;32;54,2944603;528;126;461;126;8,958333015;28,17086029;839,9390259;32,09999847;0,300000012;31,79999924;22,54999924;5,599999905
N;133,2146089;35,42118625;14,59583378;24,70000076;5,016666412;1582;199;97;27,47327614;520;321;520;321;8,341667175;27,89855194;808,8191528;30,39999962;0,5;29,89999962;24,70000076;5,016666412
N;133,418709;34,98666671;13,3083334;24,06666565;2,966666698;1551;230;58;46,93545151;599;194;578;199;8,383333206;26,61375809;864,2044067;29,79999924;-1,700000048;31,5;23,78333282;5,416666508
N;133,4344271;35,45313472;14,48333359;24,68333435;4,800000191;1665;209;110;25,7695446;544;342;544;357;8,733333588;28,63388062;817,1967773;30,60000038;0,100000001;30,5;24,68333435;12,1833334
N;133,4744658;33,54397819;16,42083359;25,88333321;6,800000191;2093;327;52;57,41377258;879;201;686;201;8,458333015;28,28874016;771,8821411;30,79999924;0,899999976;29,89999962;22,66666794;6,800000191
N;133,6775695;33,5537354;17,31666565;26,48333359;8;2064;318;54;54,51218414;837;200;685;200;8;27,77777672;746,3131714;31,10000038;2,299999952;28,80000114;23,25;8
N;133,8860626;35,50769806;14,48333359;24,58333397;5,050000191;1709;221;114;25,02490044;545;353;545;384;8,666666985;28,69757271;803,0095215;30,60000038;0,400000006;30,20000076;24,58333397;12,03333282
N;133,9262831;34,69427865;15,29166698;25,89999962;5,083333492;1430;222;31;56,05806351;572;128;540;128;9,116666794;28,57889366;853,8624268;31,79999924;-0,100000001;31,89999962;22,46666718;5,083333492
N;134,0425;34,33388889;16,05416679;26,31666756;6,016666889;1538;244;35;56,3029747;598;134;582;134;8,541666031;27,73268318;830,5925293;31,89999962;1,100000024;30,79999924;22,93333244;6,016666889
N;134,1045695;34,56554667;16,10833359;26,03333282;6,783333302;1411;223;31;55,3103714;545;125;516;182;6,75;23,11643791;774,7282104;31;1,799999952;29,20000076;21,78333282;7,400000095
N;134,162168;34,740491;14,82916641;25,26666641;4,833333492;1431;220;33;54,86517715;561;132;536;132;8,625;27,73311996;837,6087646;31;-0,100000001;31,10000038;21,75;4,833333492
N;134,2709471;34,09162162;15,75833321;25,79999924;5,783333302;1678;278;42;53,94396591;627;155;627;155;8,016666412;26,63344383;815,5194092;31;0,899999976;30,10000038;25,79999924;5,783333302
N;134,469055;7,33689167;26,32500076;26,98333359;25,61666679;3593;425;197;24,84518623;1214;639;927;794;6,816666603;80,19607544;54,62683487;30,60000038;22,10000038;8,5;26,53333282;26,56666756
N;134,5453787;34,8579518;15,02083302;25,46666718;5,050000191;1403;213;40;49,85331726;523;151;498;151;9,358333588;29,42872047;838,473877;31,5;-0,300000012;31,79999924;21,95000076;5,050000191
N;134,6889917;34,83806333;15,3125;25,83333206;5,216666698;1356;207;38;50,24493027;509;143;468;143;9,458333015;29,28276443;845,1119385;32;-0,300000012;32,29999924;22,25;5,216666698
N;134,9311231;34,8430787;15,17083359;25,61666679;5,116666794;1372;207;43;46,81253815;507;158;459;158;9,041666985;28,5226078;840,5394897;31,60000038;-0,100000001;31,70000076;22,11666679;5,116666794
N;135,000044;34,573392;14,77083302;24,76666641;5,233333588;1337;213;34;51,47157288;505;129;444;129;7,358333588;25,11376572;801,3722534;30;0,699999988;29,29999924;21,16666603;5,233333588
N;135,0407833;35,69882;14,3708334;24,78333282;4,449999809;1940;222;110;22,26785469;583;373;513;583;8,858333588;28,21125221;835,5549316;31,10000038;-0,300000012;31,39999962;4,449999809;12,01666641
N;135,067031;34,679205;15,33333302;25,70000076;5,299999714;1349;216;35;51,19475174;520;133;453;133;8,516666412;27,47311783;835,2580566;31,5;0,5;31;22,21666718;5,299999714
N;135,1793956;35,03319727;13,46666622;23,98333359;3,283333302;1521;211;62;38,64787292;536;217;502;217;8,683333397;27,74227905;849,4151001;29,89999962;-1,399999976;31,29999924;20,53333282;3,283333302
N;135,196487;34,70657;15,69583321;25,85000038;5,899999619;1314;212;35;50,0512085;508;134;423;134;8,008333206;26,51766014;817,8254395;31,5;1,299999952;30,20000076;22,33333397;5,899999619
N;135,2229999;34,91216346;14,16250038;24,58333397;4,099999905;1426;211;47;43,7826004;527;175;470;175;8,675000191;27,80448723;839,8109131;30,5;-0,699999988;31,20000076;21,11666679;4,099999905
N;135,2238061;34,15558736;16;25,78333282;6,433333397;1491;232;42;48,36423874;540;157;497;157;7,383333206;25,54786682;789,0673218;30,89999962;2;28,89999962;22,39999962;6,433333397
N;135,2936417;35,50678833;14,22500038;24,61666679;4,299999714;1803;212;117;17,28948975;517;384;517;445;8,433333397;27,20430183;834,8339844;30,79999924;-0,200000003;31;24,61666679;11,89999962
N;135,356308;34,744267;16,20833397;26,61666679;6,083333492;1339;210;40;47,79438782;510;148;436;148;9,050000191;28,63923836;840,7162476;32,70000076;1,100000024;31,60000038;23,16666603;6,083333492
N;135,3661923;33,98011428;14,78750038;24,43333244;5,200000286;1773;270;51;47,14616013;641;186;601;186;7,175000191;25,17543793;784,3442993;29,20000076;0,699999988;28,5;21,11666679;5,200000286
N;135,3878836;34,3391969;13,52083302;23,51666641;3,766666651;1627;252;44;49,23770142;610;161;562;161;7,591666698;25,73446274;808,9680786;28,70000076;-0,800000012;29,5;20,16666603;3,766666651
N;135,3954861;35,46337222;14,69583321;25,35000038;4,400000095;1818;213;120;18,46574211;539;389;539;430;9,125;28,42679214;859,2609253;31,79999924;-0,300000012;32,09999847;25,35000038;7,883333206
N;135,4601883;35,26429667;13,52083302;24,13333321;3,233333349;1685;205;93;28,08434296;545;309;538;310;8,475000381;26,99044609;856,6012573;30,20000076;-1,200000048;31,40000153;20,64999962;5,699999809
N;135,4704564;34,82712317;15,77083302;26,20000076;5,666666508;1355;209;37;48,22422409;520;142;453;142;9,308333397;29,17972946;841,409668;32,5;0,600000024;31,89999962;22,78333282;5,666666508
N;135,487778;34,426495;15,47916698;25,60000038;5,666666508;1427;228;37;50,30749893;541;137;474;137;8,708333015;28,36590576;816,0894775;31,39999962;0,699999988;30,69999886;22,23333359;5,666666508
N;135,498322;35,497833;14,02500057;24,41666794;4,200000286;1852;212;127;18,45402908;540;400;540;441;8,083333015;26,41612244;830,7403564;30,39999962;-0,200000003;30,60000038;24,41666794;7,166666508
N;135,5034167;34,54793;16,35416603;26,61666679;6,400000095;1357;219;35;50,6576004;519;131;447;131;9,191666603;29,1798954;827,9724731;32,79999924;1,299999952;31,5;23,20000076;6,400000095
N;135,5245783;34,73139667;16,46249962;26,73333359;6,549999714;1352;211;38;48,07026672;514;144;447;144;9,091667175;28,95435333;827,6915283;33;1,600000024;31,39999962;23,29999924;6,549999714
N;135,5299142;33,781371;14,72500038;24,16666794;5,25;2062;306;59;46,67747879;743;210;715;210;7,333333492;25,91283798;769,0150146;28,70000076;0,400000006;28,30000114;20,88333321;5,25
N;135,5497902;34,94622092;13,3125;23,78333282;3,216666698;1542;226;49;45,23145676;578;181;536;181;8,441666603;27,14362335;843,4807129;29,70000076;-1,399999976;31,10000038;20,29999924;3,216666698
N;135,599964;34,411203;14,39166641;24,45000076;4,566666603;1548;242;41;49,58678055;585;150;529;150;8,433333397;27,83278275;814,3146362;30;-0,300000012;30,29999924;21,13333321;4,566666603
N;135,6922607;34,68848038;14,82916641;25,10000038;4,866666794;1469;229;34;51,31708145;572;136;521;136;8,941666603;28,65918732;829,3081665;31;-0,200000003;31,20000076;21,73333359;4,866666794
N;135,7111217;34,783875;14,13749981;24,41666603;4,266666889;1501;229;37;50,19414139;581;147;536;147;8,791666985;28,36021614;826,6364746;30,29999924;-0,699999988;31;20,98333359;4,266666889
N;135,7711111;35,1175;12,48333359;23,03333282;2,350000143;1745;240;73;39,74065018;632;249;609;250;8,266666412;26,58092308;849,147522;28,89999962;-2,200000048;31,10000038;22,63333321;4,866666794
N;135,777045;35,480173;14,54583359;25;4,550000191;1923;206;132;18,60300636;551;416;541;487;7,991666794;26,11655807;838,9237061;30,89999962;0,300000012;30,60000038;21,39999962;12,25
N;135,786358;34,89075;15,55416679;25,91666603;5,533333302;1509;228;42;48,4059906;582;162;537;162;9,191666603;29,08755302;835,5767212;32,09999847;0,5;31,59999847;22,51666641;5,533333302
N;135,7981117;35,0239;14,72916698;25,16666603;4,666666508;1604;233;56;44,15815353;604;203;564;203;8,541666985;27,46516609;840,4880981;31,20000076;0,100000001;31,10000038;21,70000076;4,666666508
N;135,8020548;34,69978614;15,52083302;25,84999847;5,466666698;1482;227;36;50,04298019;570;143;526;143;9,474999428;29,70219421;835,8078613;32,09999847;0,200000003;31,89999771;22,51666641;5,466666698
N;135,823013;34,305592;13,17083359;23,13333321;3,366666555;1801;269;49;48,07058334;663;178;637;178;8,191666603;27,30555534;808,2963257;28,39999962;-1,600000024;30;19,85000038;3,366666555
N;135,9122772;35,08995627;14,80000019;25,20000076;4,916666508;1598;223;65;39,48307037;582;227;537;227;8,066666603;26,44808769;832,5535889;31;0,5;30,5;21,56666565;7,366666794
N;136,02591;35,0674758;14,96666718;25,46666718;4,916666508;1637;233;65;41,7041893;605;224;567;226;9,083333969;28,65404892;844,2219238;31,70000076;0;31,70000076;21,98333359;7,266666889
N;136,0790634;-1,171678887;26,03750038;26,36666679;25,58333397;2888;272;200;9,326979637;781;636;636;764;7,391667366;83,99620819;34,51778793;30,60000038;21,79999924;8,800001144;25,64999962;26,36666679
N;136,1298712;34,7685703;14,24166679;24,66666603;4,183333397;1612;239;42;50,75674057;630;155;604;155;9,566666603;29,80270004;840,1401978;30,89999962;-1,200000048;32,09999847;24,29999924;4,183333397
N;136,2732838;35,0680943;13,82499981;24,28333282;3,716666698;1700;244;62;43,5968132;635;220;590;220;8,416666985;27,06323624;843,1016846;30,20000076;-0,899999976;31,10000038;20,73333359;3,716666698
N;136,48535;34,986607;14,1833334;24,41666794;4,300000191;1795;262;50;50,03596115;692;181;663;181;8,483333588;27,63300705;824,4180908;30,10000038;-0,600000024;30,70000076;20,91666794;4,300000191
N;136,6125749;36,5062817;14,13749981;24,58333397;4,150000095;2090;244;136;19,91165161;622;414;622;501;7,858333588;25,765028;840,765686;30,39999962;-0,100000001;30,5;24,58333397;7,183333397
N;136,6953371;35,73625614;9,212499619;19,79999924;-1,283333421;2221;301;102;41,63418961;855;313;855;313;8,475000381;26,73501587;867,593689;25,70000076;-6;31,70000076;19,79999924;-1,283333421
N;136,740658;35,135896;15,32083321;25,46666718;5,316666603;1838;264;52;48,60722351;704;190;663;190;8,625;27,91262054;824,8125;31,10000038;0,200000003;30,89999962;22,10000038;5,316666603
N;136,8058777;36,5674324;12,42500019;23,06666756;2,100000143;2075;246;132;20,84924889;639;411;639;481;7,599999905;24,51612854;861,7173462;28,89999962;-2,099999905;31;23,06666756;5,300000191
N;136,8597519;35,3924942;15,17916679;25,58333397;4,816666603;2031;292;60;48,70524979;777;217;755;217;9,258333206;28,6635704;848,5802612;31,70000076;-0,600000024;32,29999924;25,21666718;4,816666603
N;136,8635498;35,22158103;15,5666666;25,88333321;5,25;1897;272;51;49,38528824;728;190;694;190;8,933333397;28,09224319;842,8477783;31,79999924;0;31,79999924;22,53333282;5,25
N;136,9102312;35,12716778;15,80000019;26,06666565;5,533333302;1971;280;57;48,33243942;751;204;727;204;8,899999619;28,0757103;838,6975708;32,09999847;0,400000006;31,69999886;25,68333244;5,533333302
N;136,9147748;34,74437506;15,1916666;24,91666603;5,733333111;1847;255;52;45,87649155;661;181;661;181;7,483333111;25,98379707;783,4824219;29,89999962;1,100000024;28,79999924;24,91666603;5,733333111
N;136,9335324;36,65280612;13,61666679;24,33333397;3,033333302;2101;238;133;20,54994392;615;401;615;546;8,183333397;25,97883606;875,4176636;30,29999924;-1,200000048;31,5;24,33333397;11,36666679
N;136,9632755;36,45780124;10,8083334;21,85000038;-0,166666672;2038;252;118;25,7679882;681;400;681;414;7,783333778;24,02263451;907,5913086;27,89999962;-4,5;32,40000153;21,85000038;3,400000095
N;137,0013485;35,23584652;15,3083334;25,54999924;5,099999905;2011;283;56;49,11800003;774;201;757;201;8,949999809;28,23343849;834,9301147;31,5;-0,200000003;31,70000076;25,14999962;5,099999905
N;137,036087;35,34287745;14,03750038;24,25;3,933333158;2141;302;63;49,44322586;831;217;829;217;8,658333778;27,75106812;829,8086548;30;-1,200000048;31,20000076;23,85000038;3,933333158
N;137,0536195;34,9246;15,70833302;25,71666718;5,800000191;1883;257;51;46,75459671;699;184;685;184;8,733333588;28,44734001;813,2142334;31,20000076;0,5;30,70000076;25,28333282;5,800000191
N;137,105436;36,692497;13,45416641;24,26666641;2,816666842;2094;234;128;21,63673973;631;389;631;544;8,308333397;26,12683487;881,1445313;30,29999924;-1,5;31,79999924;24,26666641;11,21666622
N;137,1125831;35,21242955;14,49166679;24,63333321;4,416666508;2100;294;59;49,85068893;820;206;812;206;8,816666603;28,25854683;824,4552612;30,39999962;-0,800000012;31,19999886;24,20000076;4,416666508
N;137,1806717;35,3996123;13,6875;23,96666718;3,516666651;2207;310;69;49,27882004;872;229;872;229;9,258333206;29,02298737;836,081543;30;-1,899999976;31,89999962;23,96666718;3,516666651
N;137,1881677;35,30778019;13,90833378;24,13333321;3,683333397;2151;301;65;49,2167244;839;218;837;218;8,699999809;27,70700645;834,4373169;29,89999962;-1,5;31,39999962;23,75;3,683333397
N;137,1946037;35,08680658;15,14583302;25,23333359;5,099999905;2002;268;57;47,16046906;757;201;746;201;8,858333588;28,39209366;821,2060547;31;-0,200000003;31,20000076;24,81666565;5,099999905
N;137,195935;34,954552;15,3791666;25,33333397;5,449999809;1942;263;55;46,61750412;727;193;711;193;8,524999619;27,859478;810,4164429;30,89999962;0,300000012;30,60000038;24,86666679;5,449999809
N;137,217924;36,705666;13,39999962;24,23333359;2,716666698;2057;236;127;22,61956596;639;386;639;513;8,633333206;26,81159401;884,6082764;30,39999962;-1,799999952;32,20000076;24,23333359;11,21666718
N;137,228086;36,555281;12,05000019;22,96666718;1,199999928;1921;233;118;24,29335403;622;376;622;415;8,166666031;25,36231804;895,3947754;29;-3,200000048;32,20000076;22,96666718;4,833333492
N;137,244161;37,33312209;13,03749943;23,41666603;3,25;2152;263;112;27,8113308;732;362;572;535;7,074999809;23,90202713;825,0099487;28,89999962;-0,699999988;29,60000038;5,983333111;10,30000019
N;137,3173967;34,87123;14,96666622;24,71666718;5,283333302;1930;260;58;44,48228455;706;198;682;198;7,650000095;26,10921669;790,3720093;29,79999924;0,5;29,29999924;24,16666603;5,283333302
N;137,438068;35,646272;12,15416622;22,70000076;1,533333421;1987;274;68;47,02131653;767;222;767;222;9,491666794;28,67572975;865,9111328;29;-4,099999905;33,09999847;22,70000076;1,533333421
N;137,759471;34,6999554;16,14583397;25,5;6,733333111;2037;281;69;40,9561348;734;225;666;225;8,008333206;27,8067131;761,4771729;30,5;1,700000048;28,79999924;24,88333321;6,733333111
N;137,8976649;35,71198097;9,845833778;20,38333321;-0,850000024;1543;223;39;51,90374374;606;141;606;141;10,10833359;29,73039246;871,2828979;26,89999962;-7,099999905;34;20,38333321;-0,850000024
N;137,9484364;34,97188364;13,66250038;23,18333435;4,150000095;2116;281;67;43,54127884;770;226;755;226;8,208333015;27,82485771;772,9522095;28,20000076;-1,299999952;29,5;22,63333321;4,150000095
N;138,263252;36,391869;12,08749962;23,10000038;1;1048;149;36;46,04673386;402;133;402;133;10,97500038;30,82865143;912,3823242;30,20000076;-5,400000095;35,60000229;23,10000038;1
N;138,278815;37,81393;13,52916622;23,70000076;4,183333397;2367;360;105;41,3261795;954;344;537;662;6,824999809;23,86363602;794,1188965;29,10000038;0,5;28,60000038;7,033333302;15,09999943
N;138,294445;34,834504;16,35000038;25,26666641;7,450000286;2283;305;79;38,11886597;788;274;749;274;7,966666698;28,55436134;723,6868896;29,89999962;2;27,89999962;24,63333321;7,450000286
N;138,3519553;37,08687762;12,61250019;23,54999924;2,016666651;2320;330;94;39,66625977;900;333;544;687;8,608333588;26,73395538;888,2033081;29,79999924;-2,400000095;32,20000076;4,866666794;15,38333321
N;138,3525695;36,25163997;10,54166698;21,35000038;-0,366666645;1061;158;24;53,20567703;423;102;423;102;10,75;30,53977394;896,4369507;28,29999924;-6,900000095;35,20000076;21,35000038;-0,366666645
N;138,401095;34,970317;16,37083435;25,5;7,283333302;2237;303;67;43,24612427;831;241;789;241;8,758333206;29,79024887;739,6296997;30,70000076;1,299999952;29,40000153;24,91666794;7,283333302
N;138,417066;35,760631;12,00833321;22,14999962;1,716666698;1153;168;26;51,07422638;445;105;445;105;10,89999962;31,96480942;838,4396362;28,79999924;-5,300000191;34,09999847;22,14999962;1,716666698
N;138,514666;34,990237;16,21666718;25,10000038;7,450000286;2042;271;65;41,49748993;738;226;707;226;8,149999619;29,00355911;717,6170654;30;1,899999976;28,10000038;24,46666718;7,450000286
N;138,7854767;35,13485333;15,53750038;24,76666641;6,433333397;1809;238;60;40,55225754;653;208;634;208;8,925000191;30,05050468;747,0125732;30;0,300000012;29,70000076;24,21666718;6,433333397
N;138,911378;35,133883;15,8083334;25,13333321;6,616666794;1831;244;60;41,15698242;666;210;646;210;9,283332825;30,63806152;754,9197388;30,70000076;0,400000006;30,30000114;24,60000038;6,616666794
N;138,9304967;34,66167833;16,58749962;24,76666641;8,800000191;1966;261;71;37,61804962;678;235;645;319;5,791666508;24,13194275;648,9891968;28,70000076;4,699999809;24;23,96666718;8,899999619
N;138,947452;37,870324;13,29583359;24,06666565;3,233333349;2010;265;102;31,17897224;724;327;499;513;7,508333206;24,69846535;858,4909058;29,79999924;-0,600000024;30,39999962;5,800000191;10,51666641
N;138,9788134;35,04008654;15,02083302;24;6,233333588;1823;238;59;41,182827;649;203;638;203;8,225000381;28,96126747;725,4949951;29,10000038;0,699999988;28,39999962;23,43333435;6,233333588
N;139,0168304;36,51523589;13,35000038;23,61666679;3,283333302;1378;182;77;33,82633209;505;244;505;250;9,816666603;29,92886162;838,7003174;30;-2,799999952;32,79999924;23,61666679;5,599999905
N;139,1132507;34,87940214;16,17499924;24,39999962;8,283333778;1957;254;72;36,96761703;662;239;642;322;6,266666412;25,16733742;654,4237671;28,79999924;3,900000095;24,89999962;23,71666718;8,466667175
N;139,15529;35,141755;16,88750076;25,03333282;9,283333778;1762;229;61;37,95052719;594;210;581;290;6,174999714;25,20408058;632,3050537;29,5;5;24,5;24,23333359;9,949999809
N;139,168221;35,04058;17,26666641;25,20000076;9,833333015;1981;251;80;34,63933563;648;258;631;334;5,866666794;24,64986038;616,2988281;29,5;5,699999809;23,79999924;24,39999962;10,51666641
N;139,2226581;35,45089584;12,0666666;21,41666603;2,983333349;1665;248;42;52,07068253;671;149;661;149;8,983333588;29,74613762;756,2116699;27;-3,200000048;30,20000076;18,91666794;2,983333349
N;139,23073;35,5739998;13,2458334;22,81666565;3,833333254;1493;213;40;50,81591034;587;136;576;136;8,975000381;29,04530716;778,2365112;28,5;-2,400000095;30,89999962;20,21666718;3,833333254
N;139,2825806;35,65792222;13,97500038;23,75;4,266666889;1486;209;43;50,45264435;581;140;569;140;9,166666985;29,00844002;795,605835;29,5;-2,099999905;31,60000038;21,08333397;4,266666889
N;139,3047053;35,37305569;15,70833302;25,06666565;6,450000286;1668;218;56;41,07891083;582;186;565;186;8,949999809;29,63576126;760,2416992;30,60000038;0,400000006;30,20000076;22,58333397;6,450000286
N;139,3090217;35,88249167;13,9375;23,83333397;4,066666603;1384;202;38;52,39174271;549;129;549;129;9,308333397;28,90786552;808,8969116;29,70000076;-2,5;32,20000076;23,83333397;4,066666603
N;139,3272514;36,32286311;14,44583321;24,46666718;4,466666698;1263;186;43;47,65758133;497;144;497;144;9,941666603;30,40265083;821,5906372;30,60000038;-2,099999905;32,70000076;24,46666718;4,466666698
N;139,3329525;35,49523178;14,72916698;24,25;5,333333492;1590;211;50;45,54304886;590;162;567;162;8,908332825;29,01737213;772,6738281;29,89999962;-0,800000012;30,69999886;21,71666718;5,333333492
N;139,338045;35,753987;14,1875;23,98333359;4,383333206;1468;208;43;50,99188995;575;140;564;140;9,441666603;29,50520897;801,6662598;29,89999962;-2,099999905;32;21,29999924;4,383333206
N;139,37145;36,090689;14,27916622;24,25;4,366666317;1241;189;32;53,05992889;492;112;492;112;9,508333206;29,3467083;814,7404785;30,20000076;-2,200000048;32,40000153;24,25;4,366666317
N;139,4032972;35,62823333;14,71666622;24,38333321;5,083333492;1520;204;47;47,2829361;578;151;553;151;8,699999809;28,15534019;788,5266113;30;-0,899999976;30,89999962;21,79999924;5,083333492
N;139,424027;35,936354;14,60416698;24,53333282;4,650000095;1389;202;37;52,11626816;551;129;551;129;9,391666412;29,16666794;813,3864746;30,39999962;-1,799999952;32,20000076;24,53333282;4,650000095
N;139,4490488;35,47419666;15,42083359;24,89999962;6;1642;214;51;43,8624649;594;170;568;170;8,858333588;29,13925552;771,8998413;30,5;0,100000001;30,39999962;22,38333321;6
N;139,510803;35,569138;15,30416679;24,85000038;5,800000191;1551;206;48;44,5756073;568;158;540;158;8,375;27,73178864;778,6218872;30,29999924;0,100000001;30,19999886;22,31666565;5,800000191
N;139,5136752;35,80027106;14,77499962;24,54999924;4,983333588;1463;205;41;49,43269348;562;139;559;139;8,983333588;28,51851845;799,9985962;30,29999924;-1,200000048;31,5;21,88333321;4,983333588
N;139,5251617;35,685545;15,00833321;24,70000076;5,333333015;1501;208;43;48,01283264;570;143;553;143;8,666666031;28,04746437;791,4768677;30,29999924;-0,600000024;30,89999962;22,10000038;5,333333015
N;139,536605;35,320495;15,39166641;24,58333206;6,416666508;1734;223;56;39,44725418;591;196;548;196;7,849999905;27,35191727;742,3330078;29,79999924;1,100000024;28,69999886;22,26666641;6,416666508
N;139,5521518;35,42330816;15,72083378;25,14999962;6,433333397;1663;215;53;41,22356415;582;180;549;180;8,291666985;28,01238823;763,965332;30,5;0,899999976;29,60000038;22,64999962;6,433333397
N;139,6072388;35,86464731;14,92500019;24,64999962;5,183333397;1406;203;38;49,26834488;538;130;535;130;8,683333397;28,01075172;795,3658447;30,20000076;-0,800000012;31;22,06666756;5,183333397
N;139,613164;35,160533;16,77916718;24,91666794;9,233333588;1787;226;64;35,95983505;584;224;528;310;6,008333206;24,62431717;629,6263428;29,39999962;5;24,39999962;23,08333397;9,800000191
N;139,627567;35,763963;15,22499943;24,95000076;5,516666889;1444;204;38;48,15912628;544;133;540;133;8,633333206;27,93958855;794,2277222;30,60000038;-0,300000012;30,89999962;22,33333397;5,516666889
N;139,628865;35,612095;15,58749962;25,21666718;6,050000191;1527;209;43;45,16562271;559;149;542;149;8,258333206;27,43632317;782,4731445;30,60000038;0,5;30,10000038;22,61666679;6,050000191
N;139,649486;35,320899;15,72500038;24,83333397;6,916666508;1721;220;56;38,72095871;579;198;537;198;7,399999619;26,52329636;732,2304077;29,79999924;1,899999976;27,89999962;22,54999924;6,916666508
N;139,6617903;35,5235678;15,77083302;25,28333282;6,366666794;1585;212;47;42,81227493;567;163;540;163;8,141666412;27,41301918;772,8855591;30,60000038;0,899999976;29,70000076;22,73333359;6,366666794
N;139,7017533;35,22052833;15,84583378;24,54999924;7,516666889;1766;220;60;36,90816879;590;214;536;299;7,325000286;27,33209038;697,1221924;29,39999962;2,599999905;26,79999924;22,45000076;7,550000191
N;139,7061722;35,68726082;15,55416679;25,11666679;6,116666794;1473;205;41;44,86668015;538;145;528;145;7,758333683;26,29943657;777,5090332;30,39999962;0,899999976;29,5;22,54999924;6,116666794
N;139,7489843;36,1244963;14,40416622;24,28333282;4,516666412;1289;189;33;49,05597687;492;119;484;119;9,175000191;28,85220146;807,7197266;30;-1,799999952;31,79999924;21,63333321;4,516666412
N;139,7527528;35,60528193;15,60416698;24,78333282;6,783333302;1477;201;43;42,35084152;528;152;502;152;6,908333302;25,03019333;738,4765015;29,70000076;2,099999905;27,60000038;22,46666718;6,783333302
N;139,7804999;35,78915885;15,54166698;25,25;5,900000095;1402;201;36;46,86554718;521;130;513;130;8,350000381;27,46710587;790,4194336;30,70000076;0,300000012;30,40000153;22,64999962;5,900000095
N;139,868193;35,64188;15,47916698;24,91666603;6,199999809;1407;196;39;43,49914551;510;141;484;141;7,458333492;25,80738258;764,9285889;30;1,100000024;28,89999962;22,51666641;6,199999809
N;139,9026492;35,76474598;15,29166698;24,95000076;5,716666698;1361;195;36;45,60877609;505;130;484;130;8,266666412;27,2827282;784,3637695;30,39999962;0,100000001;30,29999924;22,39999962;5,716666698
N;139,9087067;36,82298279;12,35416698;22,60000038;2,383333206;1309;178;46;44,20556259;497;150;497;150;9,341666222;29,10176468;833,3815308;28,60000038;-3,5;32,09999847;22,60000038;2,383333206
N;139,9158562;36,54726025;13,45833302;23,60000038;3,266666651;1343;187;36;47,7579155;506;128;506;128;10,08333302;30,37148476;831,96875;29,60000038;-3,599999905;33,20000076;23,60000038;3,266666651
N;139,916855;35,87212833;14,89166641;24,64999962;5,150000095;1337;191;36;46,24631119;499;127;479;127;8,516666412;27,65151596;795,7124634;30,10000038;-0,699999988;30,80000114;22,04999924;5,150000095
N;139,9687372;34,98806095;16,23749924;24,61666679;8,216666222;1820;228;76;33,32408524;596;260;493;346;7,475000381;28,42205429;668,2852173;29,39999962;3,099999905;26,29999924;18,83333397;8,266666412
N;139,976975;36,25055;13,9333334;23,81666756;4,016666889;1313;186;33;47,93931198;494;122;483;122;9,466667175;29,39958763;807,3788452;29,39999962;-2,799999952;32,20000076;21,18333435;4,016666889
N;139,9940919;35,42342819;15,45833302;24,73333359;6,316666603;1510;200;52;38,20287323;526;184;461;184;7,75;26,81660843;751,4133301;29,70000076;0,800000012;28,90000153;22,43333435;6,316666603
N;140,01869;35,72248;15,24166679;24,83333397;5,733333111;1355;192;42;42,66059494;497;147;461;147;8,333333015;27,5027504;778,9031372;30,29999924;0;30,29999924;22,33333206;5,733333111
N;140,0282206;35,86406803;14,73333359;24,36666679;5,116666317;1334;190;38;44,55679703;496;136;464;136;8,149999619;26,98675346;784,7331543;29,60000038;-0,600000024;30,20000076;21,88333321;5,116666317
N;140,11509;36,094886;14,10833359;23,93333435;4,25;1340;187;36;45,22960281;498;135;471;135;8,983333588;28,42827034;801,4385986;29,39999962;-2,200000048;31,60000038;21,38333321;4,25
N;140,1201782;35,63159943;15,39583397;24,88333321;6,033333302;1334;186;47;39,57546997;482;164;425;164;8,058333397;27,22409821;769,526001;30,10000038;0,5;29,60000038;22,46666718;6,033333302
N;140,123309;35,800085;14,65416718;24,23333359;5,116666317;1331;186;42;42,19546509;488;147;446;147;8,108332634;27,02777863;778,8262329;29,29999924;-0,699999988;30;21,78333282;5,116666317
N;140,1739024;35,71262138;15,0666666;24,56666565;5,633333206;1350;187;46;40,2902565;490;160;437;160;8,183333397;27,46085167;772,3233032;29,70000076;-0,100000001;29,80000114;22,14999962;5,633333206
N;140,1849927;36,35622975;13,0041666;22,86666679;3,233333349;1343;183;33;46,20384979;493;129;473;129;8,891666412;28,40788078;801,800415;28,29999924;-3;31,29999924;20,31666565;3,233333349
